Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,19.200206756591797,18.098472595214844,17.030189514160156,16.508541107177734,17.205690383911133,19.13946533203125,22.312381744384766,24.23115348815918,24.67474365234375,25.27973175048828,25.50617027282715,25.111942291259766,24.315547943115234,24.087528228759766,23.87838363647461,24.048076629638672,25.643993377685547,31.250398635864258,29.954540252685547,28.13265609741211,27.241764068603516,25.427444458007812,22.99256134033203,20.91482925415039
2016-12-28,21.709909439086914,21.104455947875977,20.372249603271484,19.906667709350586,20.531923294067383,22.197877883911133,27.611331939697266,30.82771110534668,30.45452880859375,30.69054412841797,30.341529846191406,29.20016098022461,27.77086639404297,26.950050354003906,26.006837844848633,25.60628318786621,27.296911239624023,34.28551483154297,35.019771575927734,33.12258529663086,31.276649475097656,28.377609252929688,25.472246170043945,23.579343795776367
2016-12-29,21.995098114013672,21.148149490356445,20.378671646118164,20.1173152923584,20.532421112060547,22.487930297851562,28.599201202392578,31.85613441467285,30.3315372467041,30.027437210083008,29.429819107055664,27.906415939331055,26.224529266357422,25.25188446044922,24.395753860473633,23.97161293029785,25.38482093811035,32.715721130371094,32.66917419433594,30.694637298583984,28.99826431274414,26.779430389404297,24.18095588684082,22.472440719604492
2016-12-30,22.453262329101562,21.371068954467773,20.39226722717285,20.03544807434082,20.508779525756836,22.297714233398438,27.36067771911621,30.532217025756836,30.165760040283203,30.74732780456543,30.654600143432617,29.578304290771484,28.385581970214844,27.63740348815918,27.100452423095703,26.99352264404297,28.66861343383789,35.80002212524414,35.22459411621094,33.06580352783203,32.124305725097656,29.503236770629883,26.161888122558594,23.856985092163086
2016-12-31,22.848526000976562,21.752214431762695,21.101293563842773,20.58089828491211,20.80115509033203,21.881824493408203,25.413719177246094,28.148069381713867,28.941587448120117,29.648862838745117,29.474374771118164,28.42403221130371,27.680347442626953,26.82870864868164,26.318246841430664,26.28119468688965,27.967260360717773,34.990413665771484,33.84849166870117,32.03003692626953,31.347829818725586,28.612735748291016,25.83073616027832,23.71133804321289
2017-01-01,21.910696029663086,20.84532928466797,19.94904899597168,19.505786895751953,19.505746841430664,20.323198318481445,21.41853141784668,22.789932250976562,24.339433670043945,24.762413024902344,23.929668426513672,23.358396530151367,23.458110809326172,23.186641693115234,22.976980209350586,23.145458221435547,24.802955627441406,32.03226852416992,31.308670043945312,30.174943923950195,29.217863082885742,26.624223709106445,24.386455535888672,22.7442626953125
2017-01-02,22.294891357421875,21.353010177612305,20.87346839904785,20.79934310913086,21.06290054321289,23.151424407958984,28.326602935791016,31.004587173461914,30.622730255126953,30.85873031616211,30.807918548583984,29.581436157226562,28.324054718017578,27.692245483398438,27.008743286132812,26.880359649658203,28.645111083984375,37.799381256103516,37.484962463378906,34.573307037353516,32.32392501831055,29.15554428100586,25.92831039428711,23.812211990356445
2017-01-03,19.67929458618164,18.587427139282227,17.703004837036133,17.577754974365234,18.272052764892578,20.353731155395508,25.2195987701416,27.82693099975586,27.667682647705078,27.90127944946289,28.274396896362305,27.683752059936523,26.939884185791016,26.31992530822754,25.61071014404297,25.635604858398438,27.528121948242188,36.13681411743164,34.5092887878418,31.924911499023438,29.78443717956543,26.990806579589844,23.99448013305664,21.70950698852539
2017-01-04,21.27469825744629,20.297496795654297,19.3759708404541,19.165637969970703,19.782865524291992,21.88492774963379,27.64219093322754,30.622514724731445,30.072378158569336,30.23145294189453,30.127336502075195,29.156848907470703,27.70618438720703,26.983726501464844,26.27459144592285,26.080400466918945,27.959636688232422,37.10425567626953,36.2735481262207,33.874507904052734,31.55455780029297,28.46795082092285,25.118757247924805,22.801105499267578
2017-01-05,26.04658317565918,25.10075569152832,24.837398529052734,25.065204620361328,25.718029022216797,28.670753479003906,40.40611267089844,48.756988525390625,43.99321746826172,42.890830993652344,40.427364349365234,38.025001525878906,35.43706512451172,34.37748336791992,33.22982406616211,32.78170394897461,35.53193283081055,51.63677978515625,56.53120803833008,49.653541564941406,44.277137756347656,38.70073699951172,32.22855758666992,28.131921768188477
2017-01-06,26.27986717224121,25.167051315307617,24.59641456604004,24.547731399536133,24.875751495361328,27.2886905670166,34.714027404785156,42.72731018066406,38.97754669189453,37.522499084472656,36.068092346191406,34.52239227294922,31.92744255065918,30.473587036132812,29.201679229736328,28.459556579589844,30.313398361206055,41.12998580932617,42.27763366699219,39.93163299560547,38.11714172363281,34.69400405883789,30.005041122436523,26.913578033447266
2017-01-07,30.763431549072266,29.317859649658203,28.7255916595459,27.983078002929688,27.606782913208008,28.77161407470703,31.479217529296875,35.52388000488281,36.127174377441406,36.842411041259766,36.118370056152344,33.95560836791992,32.10963821411133,30.537429809570312,29.539236068725586,29.128868103027344,30.787473678588867,37.808135986328125,41.06785202026367,39.71985626220703,38.419281005859375,35.03034973144531,31.170198440551758,28.232175827026367
2017-01-08,28.126304626464844,26.727386474609375,26.011667251586914,25.2613525390625,24.415145874023438,24.426315307617188,24.01105499267578,25.843975067138672,28.291051864624023,29.659099578857422,29.190998077392578,28.129793167114258,27.261388778686523,26.31756591796875,25.514936447143555,25.563180923461914,26.585979461669922,32.67115020751953,35.523834228515625,35.649784088134766,34.28346633911133,31.3104190826416,28.64612579345703,26.56525230407715
